genero;asistentes;precioTicket;diaSemana;duracion
academico;99;1.9025993002285042;Miércoles;1.5
deportivo;185;0.9732504461994518;Viernes;1.0
cultural;171;2.064543954289134;Viernes;3.0
academico;19;1.0035393111961204;Lunes;1.0
networking;168;1.969554819854409;Sábado;2.0
cultural;103;2.9249011165284258;Viernes;2.0
networking;101;2.964172872346741;Jueves;2.5
academico;38;3.046782448403701;Sábado;1.0
academico;36;2.8680254468577364;Sábado;1.0
networking;99;3.0089222407196425;Jueves;2.5
cultural;109;5.085365401249656;Viernes;2.0
cultural;157;5.142992290459029;Viernes;1.5
deportivo;98;3.024471753533035;Miércoles;1.5
deportivo;19;0.9836867846021518;Domingo;3.0
deportivo;28;0.9708412442592032;Domingo;3.0
cultural;101;2.8945963728929804;Sábado;2.0
cultural;133;5.146442448308126;Sábado;3.0
cultural;97;2.9720515571611843;Sábado;2.0
cultural;98;2.8652404482217797;Sábado;3.0
deportivo;22;0.9913893224604376;Viernes;1.5
cultural;112;5.1682582126639955;Sábado;3.0
cultural;103;2.9450134736561013;Jueves;1.5
networking;53;2.942818161380072;Martes;1.5
cultural;49;2.069469185479878;Sábado;2.0
networking;105;5.223158626296158;Lunes;1.0
networking;166;1.9290748787235652;Sábado;2.0
cultural;195;2.929511370389913;Viernes;2.0
academico;199;4.897242466271005;Viernes;3.0
cultural;104;3.1264281061153527;Viernes;2.0
academico;36;2.8680555473853353;Sábado;1.0
academico;111;3.1485910764164475;Miércoles;1.5
deportivo;109;3.0403530737636784;Viernes;2.0
academico;97;3.013294974839341;Sábado;2.0
academico;187;2.851336760053238;Miércoles;2.0
cultural;167;2.9613735952477573;Sábado;3.0
academico;14;5.184708173738414;Sábado;3.0
academico;98;5.042611080960074;Sábado;2.0
cultural;103;5.211871624716261;Sábado;1.5
deportivo;108;2.8812916728117504;Viernes;2.0
cultural;106;2.014083670100012;Jueves;1.5
networking;46;1.9971351513883486;Miércoles;1.0
networking;53;2.8536033237229463;Martes;1.5
deportivo;181;1.0233687258535715;Viernes;1.0
academico;24;1.0096253280388692;Jueves;1.0
cultural;102;5.06145441105467;Sábado;2.0
cultural;46;2.937130249278705;Viernes;2.0
cultural;53;2.9237110992875044;Viernes;2.0
deportivo;103;2.0410192960980904;Viernes;1.0
cultural;104;5.22906634438717;Sábado;2.0
networking;163;1.9624446913768578;Sábado;2.0
deportivo;159;3.0090606397303397;Viernes;1.5
networking;50;3.052175357595424;Martes;1.5
networking;104;2.950041745019699;Jueves;2.5
cultural;52;2.874578961572824;Viernes;3.0
cultural;154;2.944872935410414;Jueves;3.0
deportivo;97;2.057797002876636;Viernes;1.0
academico;99;1.9232656691983707;Viernes;1.0
cultural;153;2.936311094455649;Jueves;3.0
academico;98;3.049041810608056;Sábado;2.0
cultural;49;3.0510278899419463;Jueves;2.0
cultural;97;3.1274593397777943;Sábado;2.0
cultural;151;5.0859974302687085;Viernes;1.5
academico;30;3.0287597745285337;Sábado;1.0
networking;49;3.1232669384554836;Martes;1.5
deportivo;49;1.9420804981647364;Viernes;1.5
deportivo;100;2.8988287210587553;Viernes;1.0
cultural;104;1.9045137801408238;Jueves;1.5
deportivo;22;1.0429838821301136;Viernes;1.5
deportivo;108;2.9617627684239145;Viernes;2.0
cultural;104;1.9410290272021635;Jueves;1.5
cultural;103;3.048213063616158;Viernes;2.0
cultural;174;1.0335800128805244;Viernes;2.0
deportivo;181;1.013110558007646;Viernes;1.0
cultural;150;3.0752799693180752;Jueves;3.0
cultural;118;3.029500224580131;Viernes;3.0
academico;45;4.798227952151246;Sábado;2.0
academico;110;3.0724335485690624;Miércoles;1.5
deportivo;161;2.9248329156032518;Viernes;1.5
cultural;158;1.9797428998986664;Viernes;2.0
networking;102;1.9455288111130857;Sábado;1.5
academico;21;1.0190779279564803;Lunes;1.0
deportivo;101;4.751506276710119;Jueves;2.0
academico;185;4.809555719561946;Viernes;1.0
academico;112;3.0067322283705087;Miércoles;1.5
deportivo;49;2.078291719863544;Viernes;1.5
deportivo;162;2.889279353918783;Viernes;1.5
cultural;109;3.145927158739518;Viernes;2.0
cultural;173;1.9811138199678031;Viernes;3.0
academico;95;3.0309348357212555;Sábado;2.0
cultural;153;1.9638743853291647;Viernes;1.5
networking;101;4.814239527784162;Lunes;1.0
networking;95;1.0200783828047002;Martes;3.0
cultural;101;2.9133170749582398;Sábado;3.0
networking;165;1.9993536617555216;Sábado;2.0
cultural;109;2.8590999050041632;Viernes;1.0
networking;100;2.884467486282956;Viernes;1.0
cultural;128;4.826929034766316;Sábado;3.0
deportivo;28;0.9710577118680166;Lunes;1.0
cultural;105;4.934682681918573;Viernes;3.0
deportivo;15;4.8148565270549035;Viernes;3.0
cultural;136;5.153567368135573;Viernes;2.0
cultural;104;2.952040735268005;Jueves;2.0
networking;167;1.938628138978989;Sábado;2.0
networking;50;3.0018279818410547;Martes;1.5
cultural;103;5.069271729156499;Viernes;3.0
deportivo;14;5.112558621262391;Viernes;3.0
networking;96;1.0405974162695268;Viernes;1.5
deportivo;110;5.045470485878164;Viernes;3.0
cultural;101;3.1218167110460495;Viernes;1.5
cultural;103;2.8943820477613795;Viernes;1.0
deportivo;19;0.9995773201298839;Domingo;3.0
academico;52;4.906658805701022;Sábado;2.0
cultural;110;5.242853491042862;Viernes;3.0
cultural;109;3.1120264613882664;Viernes;1.0
cultural;129;5.106268056619241;Sábado;3.0
academico;12;5.247695424784169;Sábado;3.0
cultural;103;5.049624431656396;Viernes;3.0
academico;101;2.001680453718286;Viernes;2.0
cultural;102;3.03632282006767;Jueves;1.5
academico;194;2.9831937321547164;Miércoles;2.0
cultural;157;3.092473642188064;Jueves;3.0
networking;49;1.9790892058675358;Miércoles;1.0
networking;48;2.881883669131498;Martes;1.5
networking;96;2.0429924897472276;Sábado;1.5
networking;48;0.9996630504915651;Sábado;1.0
networking;165;1.9415527957578453;Sábado;2.0
cultural;50;2.9857478243797884;Viernes;3.0
networking;53;2.9136132726758603;Martes;1.5
networking;99;0.9813415464668206;Viernes;1.5
networking;97;3.045655769313796;Jueves;2.5
networking;100;2.916993701702971;Jueves;2.5
networking;45;3.0184007665556116;Martes;1.5
cultural;101;2.9002226472080457;Jueves;2.0
cultural;195;3.0796439226793995;Viernes;2.0
cultural;106;4.772490393281499;Viernes;2.0
deportivo;193;3.0496663709772833;Sábado;1.5
networking;49;1.024984076231267;Sábado;1.5
academico;97;4.857168653872383;Sábado;2.0
academico;192;5.125913938062416;Viernes;1.5
academico;100;3.013690756142873;Sábado;2.0
cultural;148;2.9601602462084564;Jueves;3.0
cultural;122;3.0460183427871836;Viernes;3.0
networking;95;5.102027729108266;Lunes;2.0
academico;15;5.203765068008205;Sábado;3.0
cultural;46;2.9387312603096407;Jueves;2.0
deportivo;49;2.0699920482002785;Viernes;1.5
cultural;104;5.183609945332996;Sábado;1.5
academico;100;3.1433797870086155;Miércoles;2.0
cultural;108;4.817057658465949;Viernes;3.0
deportivo;28;0.9533818793131998;Domingo;3.0
cultural;176;1.9981219341114822;Viernes;3.0
academico;19;5.035334575221652;Sábado;3.0
academico;114;2.941196235558732;Miércoles;1.5
cultural;124;3.0745597429702203;Viernes;3.0
academico;104;1.9619246447124061;Viernes;2.0
academico;27;0.9875453788139207;Jueves;1.0
cultural;110;4.771006342336419;Viernes;3.0
networking;101;5.144358910724143;Lunes;1.0
cultural;47;3.0307404916464113;Viernes;2.0
cultural;51;2.02003747585761;Sábado;2.0
cultural;98;2.9632454209852392;Viernes;1.5
deportivo;23;1.0077843902976602;Viernes;1.5
deportivo;197;3.11385605456608;Sábado;1.5
networking;109;5.235017210593973;Sábado;3.0
academico;17;5.0603111795021585;Sábado;3.0
cultural;152;3.0668240646643072;Jueves;3.0
deportivo;96;2.9539409737446034;Miércoles;1.5
cultural;137;5.0575574943205845;Viernes;2.0
academico;100;3.0371139763173507;Miércoles;2.0
cultural;135;5.095476698456807;Viernes;2.0
cultural;102;4.982657228831043;Viernes;2.0
academico;187;4.82966411059404;Viernes;1.0
deportivo;110;2.9029135425373713;Viernes;2.0
networking;107;5.211981331732178;Lunes;1.0
deportivo;100;2.0845056144378957;Viernes;1.0
deportivo;103;2.942266866133311;Viernes;2.0
academico;184;5.084880883849791;Viernes;1.0
deportivo;95;2.92335159491511;Viernes;1.0
cultural;106;5.207112515004867;Sábado;3.0
cultural;150;5.24442638868174;Viernes;1.5
academico;99;5.1549132134961;Sábado;2.0
academico;182;5.135912904522614;Viernes;1.0
cultural;154;1.9453414719370459;Viernes;1.5
academico;190;5.008041452407728;Viernes;1.5
deportivo;96;1.918206205578087;Viernes;1.0
deportivo;27;1.0200899176516085;Lunes;1.0
networking;96;3.065044782582514;Viernes;1.0
networking;98;4.765703036221992;Lunes;2.0
academico;103;2.02086705402094;Viernes;2.0
cultural;101;2.97499673595176;Sábado;2.0
cultural;104;4.85804835225735;Viernes;2.0
networking;101;5.229400195184557;Lunes;1.0
deportivo;157;2.9386608801404908;Viernes;1.5
networking;160;2.030209966540448;Sábado;2.0
cultural;103;4.946617070652455;Sábado;1.5
cultural;115;3.1298103459212654;Viernes;2.0
cultural;113;5.210450476384817;Sábado;3.0
deportivo;97;4.762503326436408;Jueves;2.0
deportivo;27;1.0225112976201425;Viernes;1.5
deportivo;108;2.957283736770951;Viernes;2.0
deportivo;109;2.869415321002916;Viernes;2.0
cultural;104;3.034872477650227;Jueves;1.5
deportivo;104;2.9254640717845386;Viernes;2.0
deportivo;54;2.984910124013705;Viernes;1.5
networking;98;1.0042500533583294;Martes;3.0
academico;102;2.0710262540975926;Viernes;2.0
networking;104;2.910955061250554;Jueves;2.5
academico;106;2.0306479076361135;Viernes;2.0
academico;193;5.02315366437962;Viernes;1.5
cultural;51;3.041118451017313;Viernes;3.0
cultural;139;4.953241992255623;Viernes;2.0
networking;50;2.0747869918804414;Miércoles;1.0
cultural;143;1.0492234955544946;Viernes;1.5
academico;109;2.895296122240641;Miércoles;1.5
cultural;103;3.141960503257632;Sábado;2.0
deportivo;54;2.0044311816686067;Viernes;1.5
networking;47;0.958120976517233;Sábado;1.0
cultural;136;5.045404185891364;Viernes;2.0
networking;95;0.9651651328068797;Martes;3.0
academico;103;2.993275164220607;Miércoles;2.0
cultural;140;5.057071792352509;Viernes;1.0
deportivo;110;4.805053150632785;Viernes;3.0
networking;52;2.8609969997787514;Martes;1.5
cultural;110;4.928440465966174;Viernes;3.0
academico;103;2.095594933731797;Viernes;1.0
deportivo;103;3.099120487976659;Viernes;1.0
academico;183;4.875017973006494;Viernes;1.0
cultural;96;4.799156860280258;Sábado;2.0
cultural;106;2.023696684064371;Jueves;1.5
cultural;53;2.8803140155437723;Viernes;2.0
networking;52;2.865331428105716;Martes;1.5
academico;98;2.0894468273342643;Viernes;1.0
networking;112;5.091929651114622;Sábado;3.0
academico;139;5.154303410670815;Sábado;3.0
networking;98;2.0136612687460804;Sábado;1.5
cultural;168;2.9325266598932007;Sábado;3.0
cultural;103;5.18007399284389;Viernes;2.0
cultural;114;4.905712737222354;Sábado;3.0
cultural;155;3.065164697720172;Jueves;3.0
cultural;47;2.884114056744938;Viernes;3.0
academico;193;2.9858807673193857;Miércoles;2.0
academico;99;2.864163729827514;Miércoles;2.0
cultural;113;2.8639521296986588;Viernes;2.0
networking;95;1.0484841049283282;Viernes;1.5
cultural;103;5.084387897252318;Sábado;1.5
networking;50;2.888345697035735;Martes;1.5
academico;20;5.21737575628626;Sábado;3.0
cultural;100;2.889047330343111;Sábado;2.0
cultural;110;4.87711737452935;Viernes;3.0
cultural;46;2.0059839135146387;Sábado;2.0
cultural;117;3.059654379469263;Viernes;3.0
academico;104;5.147476286297747;Sábado;2.0
cultural;100;3.087652677234411;Viernes;2.0
networking;48;3.070968677128854;Martes;1.5
deportivo;96;2.965255007905563;Viernes;1.0
cultural;157;3.032989530677326;Jueves;3.0
deportivo;156;2.982745089772804;Viernes;1.5
academico;102;2.020901879334991;Viernes;1.0
deportivo;109;5.103716271742039;Viernes;3.0
deportivo;28;0.9698506587335152;Lunes;1.0
deportivo;19;4.874925571545205;Viernes;3.0
cultural;104;2.8875378430988254;Viernes;1.5
deportivo;159;2.9252594204058586;Viernes;1.5
deportivo;46;2.922758505399497;Viernes;1.5
cultural;110;5.089665530341664;Viernes;3.0
cultural;100;4.807207884119016;Sábado;1.5
cultural;169;1.9996577204807893;Viernes;3.0
networking;104;3.094761605946518;Martes;2.0
deportivo;106;3.110210031708843;Viernes;2.0
networking;48;0.9747722898927265;Sábado;1.0
cultural;107;1.9522942556860112;Jueves;1.5
academico;14;4.757640355361312;Sábado;3.0
networking;46;3.104212409063432;Martes;1.5
academico;105;1.9690468381919881;Viernes;2.0
deportivo;21;1.0322051013925628;Lunes;1.0
cultural;99;3.0595367885668896;Jueves;1.5
deportivo;180;1.0252847184774887;Viernes;1.0
deportivo;111;4.7645355695517955;Viernes;3.0
networking;46;1.024859685952946;Sábado;1.0
cultural;137;4.7690637386238945;Viernes;2.0
deportivo;104;3.060028860508319;Viernes;2.0
networking;185;3.1089113726507405;Sábado;3.0
networking;50;1.9129042226087705;Miércoles;1.0
deportivo;51;2.067630985078698;Viernes;1.5
cultural;154;1.9096267601044246;Viernes;1.5
academico;107;1.9738512141835338;Viernes;2.0
deportivo;98;3.0015254376043297;Viernes;1.0
academico;186;4.982697934242443;Viernes;1.0
networking;46;1.0072891582860872;Sábado;1.0
deportivo;164;2.9372763463790417;Viernes;1.5
cultural;140;5.200828031542225;Viernes;2.0
cultural;163;3.0185555988184998;Sábado;3.0
deportivo;95;3.07332953373616;Viernes;1.5
deportivo;54;1.9209780032547694;Sábado;1.5
academico;96;1.9028445455950986;Viernes;1.0
cultural;102;2.926909205057062;Jueves;2.0
cultural;54;2.9792873309770997;Viernes;2.0
cultural;103;4.927268595994626;Sábado;1.5
academico;194;4.935204634586734;Viernes;1.5
academico;47;5.0183463608083745;Sábado;2.0
cultural;142;4.777010254703924;Viernes;2.0
cultural;104;4.954445822599789;Sábado;1.5
academico;196;2.9312898450201748;Miércoles;2.0
cultural;104;4.844857761181584;Viernes;3.0
academico;163;3.131759320038965;Miércoles;1.5
networking;167;2.004763087258005;Sábado;2.0
cultural;106;4.865622716287026;Viernes;3.0
deportivo;98;2.8813058938151017;Viernes;1.5
cultural;175;0.9670928738762623;Viernes;2.0
cultural;106;3.058390457117535;Jueves;2.0
cultural;107;3.0680014680525987;Viernes;2.0
cultural;110;5.223868059260887;Viernes;3.0
deportivo;100;2.085380296944121;Viernes;1.0
networking;97;1.0217395876193631;Viernes;1.0
networking;46;2.9224452435266572;Martes;1.5
networking;182;3.1423319752220324;Sábado;3.0
deportivo;157;2.8911254278405703;Viernes;1.5
networking;184;2.89673138038574;Sábado;3.0
networking;183;3.110299911098961;Sábado;3.0
networking;96;4.7760711001986245;Lunes;2.0
networking;103;2.854545462798622;Jueves;2.5
networking;104;3.0178486434312504;Martes;2.0
deportivo;176;0.9704131267127902;Viernes;1.0
academico;103;2.095618035541346;Viernes;1.0
cultural;50;2.0645260270893795;Sábado;2.0
networking;95;1.0050497869385213;Martes;3.0
cultural;104;4.960843240605974;Sábado;1.5
cultural;103;4.91063597453253;Viernes;2.0
cultural;122;1.9212606871342857;Viernes;2.5
deportivo;50;2.0033992033552845;Sábado;1.5
deportivo;19;1.022483757181689;Domingo;3.0
networking;53;2.948555219320058;Martes;1.5
networking;97;3.0640946259047728;Viernes;1.0
networking;53;2.065006975681611;Miércoles;1.0
academico;103;2.015106283017664;Viernes;2.0
academico;103;4.815809059653576;Sábado;2.0
cultural;109;5.244066956010932;Viernes;2.0
networking;53;0.9783155843912794;Sábado;1.0
cultural;203;3.0552177304549604;Viernes;2.0
academico;26;1.04517585952749;Jueves;1.0
academico;108;2.928367720743579;Miércoles;1.5
cultural;102;5.13525262862586;Sábado;1.5
cultural;106;3.1197524142102324;Jueves;2.0
cultural;141;4.778320431820642;Viernes;2.0
networking;101;2.9537847731422615;Viernes;1.0
cultural;122;2.9705204399312306;Viernes;3.0
cultural;109;2.922047949188336;Viernes;2.0
deportivo;51;3.1363760513766508;Viernes;1.5
cultural;170;2.9301502844784153;Sábado;3.0
networking;101;3.073338628597817;Viernes;1.0
cultural;24;2.960140905380655;Jueves;1.5
cultural;108;4.966350031795973;Viernes;3.0
academico;108;1.95926638353308;Viernes;2.0
academico;179;5.218324817487426;Viernes;1.0
deportivo;101;2.8663364346803526;Viernes;1.5
academico;100;1.9532676392846353;Viernes;2.0
cultural;123;1.013854831541005;Viernes;2.0
deportivo;109;5.155866608093989;Viernes;3.0
deportivo;53;2.0488097319555574;Viernes;1.5
cultural;169;2.082563029314147;Viernes;3.0
deportivo;50;3.027008853476919;Viernes;1.5
deportivo;30;1.0274901125955032;Viernes;1.5
deportivo;98;2.89733887407041;Miércoles;1.5
cultural;146;0.9619305352685608;Viernes;1.5
cultural;53;3.013741807012953;Viernes;2.0
networking;101;2.9487350723414587;Martes;2.0
cultural;132;4.767409685797451;Sábado;3.0
academico;33;0.9628551501381943;Jueves;1.0
cultural;48;2.016001401103332;Sábado;2.0
cultural;101;3.012133784655969;Jueves;1.5
cultural;154;2.001681931432396;Viernes;1.5
cultural;100;3.0108495458742914;Viernes;1.5
deportivo;99;5.2057682627703175;Jueves;2.0
cultural;103;3.1106645286397745;Viernes;2.0
networking;101;0.9801380289972251;Martes;3.0
deportivo;51;3.102574988214723;Viernes;1.5
networking;95;2.9541493037603996;Jueves;2.5
academico;196;4.824225378069355;Viernes;3.0
deportivo;21;1.0227941727484817;Domingo;3.0
academico;16;0.9969012548780052;Lunes;1.0
academico;180;5.006590853564208;Viernes;1.0
cultural;168;1.9858810413667736;Viernes;3.0
deportivo;96;2.8616857791751737;Viernes;1.0
networking;51;2.91818354443125;Martes;1.5
deportivo;47;1.9547108583484294;Viernes;1.5
cultural;105;1.9655480321821395;Jueves;1.5
cultural;120;1.0187603726765677;Viernes;2.0
networking;103;5.001923034735891;Sábado;3.0
networking;47;2.8799984916799306;Martes;1.5
academico;103;3.0262318660306056;Miércoles;2.0
cultural;157;1.9248847801609994;Viernes;2.0
cultural;197;1.9100880331534646;Viernes;3.0
cultural;103;2.8717912815810944;Jueves;1.5
cultural;51;2.8832173040245426;Viernes;2.0
cultural;49;2.056735849705457;Sábado;2.0
cultural;103;4.766628215771561;Sábado;2.0
cultural;49;3.097664114071264;Jueves;2.0
deportivo;47;2.001229635238574;Sábado;1.5
cultural;113;3.04598819785586;Viernes;2.0
deportivo;25;0.9759784476101022;Viernes;1.5
cultural;98;3.123154688666561;Viernes;1.5
networking;108;5.0052682802633;Sábado;3.0
networking;46;1.0321642729970426;Sábado;1.5
deportivo;99;5.110525372553375;Jueves;2.0
cultural;106;2.9154953969302384;Jueves;2.0
cultural;105;3.1098061036036;Viernes;2.0
deportivo;104;4.812478451316079;Jueves;2.0
cultural;116;3.143457014231436;Viernes;2.0
networking;103;1.0299507894946458;Viernes;1.0
academico;23;1.041682656136796;Lunes;1.0
networking;99;1.0218943241418441;Viernes;1.5
cultural;121;2.9849502079912202;Viernes;3.0
networking;102;2.88375918523566;Jueves;2.5
cultural;105;1.9064810097439688;Jueves;1.5
cultural;151;2.0974509767140606;Viernes;1.5
academico;21;0.9703389359205805;Lunes;1.0
deportivo;53;3.07189057981592;Viernes;1.5
deportivo;17;5.24700249039138;Viernes;3.0
cultural;96;4.761499708068932;Sábado;1.5
deportivo;48;3.0083761093077577;Viernes;1.5
deportivo;97;1.965214033308339;Viernes;1.0
cultural;126;2.0154526743869634;Viernes;2.5
academico;102;1.9363096427731266;Viernes;1.0
networking;108;3.03343144000057;Martes;2.0
networking;167;1.948790159348912;Sábado;2.0
cultural;101;5.022327424694928;Viernes;3.0
cultural;111;1.978817321997995;Jueves;1.5
cultural;98;3.0376777467911245;Jueves;2.0
academico;99;4.979883693636157;Sábado;2.0
